 2023-10-22 16:58:49,722-INFO-Selected file: 28. URI 2609 Spring Boot SQL e JPQL.ts
 2023-10-22 16:58:49,722-INFO-Selected file: 29. URI 2737 Elaborando a consulta.ts
 2023-10-22 16:58:49,723-INFO-Selected file: 30. URI 2737 Solução alternativa.ts
 2023-10-22 16:58:49,723-INFO-Selected file: 31. URI 2737 Spring Boot SQL.ts
 2023-10-22 16:58:49,723-INFO-Selected file: 32. URI 2990 Elaborando a consulta.ts
 2023-10-22 16:58:49,723-INFO-Selected file: 33. URI 2990 Solução alternativa com LEFT JOIN.ts
 2023-10-22 16:58:49,724-INFO-Selected file: 34. URI 2990 Spring Boot SQL e JPQL.ts
 2023-10-22 16:58:49,724-INFO-Selected file: 35. DSCommerce consulta de produtos por nome.ts
 2023-10-22 16:58:49,724-INFO-Selected file: 36. Evitando consultas lentas muitos-para-muitos.ts
 2023-10-22 16:58:49,725-INFO-Selected file: 37. Evitando consultas lentas muitos-para-um com countQuery.ts
 2023-10-22 16:58:49,725-INFO-Selected file: 38. DESAFIO Consulta vendas.ts
 2023-10-22 16:58:49,725-INFO-___Unselected: DSCommerce Cap04.postman_collection.json
 2023-10-22 16:58:49,725-INFO-___Unselected: dscommerce-backend-aulas-cap04.zip
 2023-10-22 16:58:49,726-INFO-___Unselected: exercicios-sql-jpql-finalizados.zip
 2023-10-22 16:58:49,726-INFO-___Unselected: exercicios-sql-jpql-iniciados.zip
 2023-10-22 16:58:49,726-INFO-Selected file: 1. AVISO Faça seu projeto salvando commits graduais.ts
 2023-10-22 16:58:49,726-INFO-Selected file: 2. Visão geral do capítulo.ts
 2023-10-22 16:58:49,727-INFO-Selected file: 3. Material de apoio.ts
 2023-10-22 16:58:49,727-INFO-Selected file: 4. Baixando o projeto pronto.ts
 2023-10-22 16:58:49,727-INFO-___Unselected: 05 DESAFIO Projeto Spring estruturado.pdf
 2023-10-22 16:58:49,728-INFO-Selected file: 5. Ideia geral do login e controle de acesso.ts
 2023-10-22 16:58:49,728-INFO-Selected file: 6. Visão geral do OAuth2.ts
 2023-10-22 16:58:49,728-INFO-Selected file: 7. Login, credenciais e JWT.ts
 2023-10-22 16:58:49,728-INFO-Selected file: 8. Preparando projeto para segurança.ts
 2023-10-22 16:58:49,729-INFO-Selected file: 9. Modelo de dados User-Role.ts
 2023-10-22 16:58:49,729-INFO-Selected file: 10. Adicionando Spring Security ao projeto.ts
 2023-10-22 16:58:49,729-INFO-Selected file: 11. BCrypt password encoder.ts
 2023-10-22 16:58:49,729-INFO-Selected file: 12. Implementando o checklist do Spring Security PARTE 1.ts
 2023-10-22 16:58:49,731-INFO-Selected file: 13. Implementando o checklist do Spring Security PARTE 2.ts
 2023-10-22 16:58:49,731-INFO-Selected file: 14. Checklist OAuth2 JWT password grant.ts
 2023-10-22 16:58:49,731-INFO-Selected file: 15. Requisição de login.ts
 2023-10-22 16:58:49,732-INFO-Selected file: 16. Deixando o Postman top.ts
 2023-10-22 16:58:49,732-INFO-Selected file: 17. Analisando o Authorization server.ts
 2023-10-22 16:58:49,732-INFO-Selected file: 18. Analisando o Resource server.ts
 2023-10-22 16:58:49,732-INFO-Selected file: 19. Controle de acesso por perfil e rota.ts
 2023-10-22 16:58:49,733-INFO-Selected file: 20. Adicionando segurança ao DSCommerce.ts
 2023-10-22 16:58:49,733-INFO-Selected file: 21. Adicionando UserDetails e GrantedAuthority.ts
 2023-10-22 16:58:49,733-INFO-Selected file: 22. Adicionando UserDetailsService.ts
 2023-10-22 16:58:49,733-INFO-Selected file: 23. Adicionando OAuth2, JWT, password grant.ts
 2023-10-22 16:58:49,734-INFO-Selected file: 24. Adicionando controle de acesso por perfil e rota.ts
 2023-10-22 16:58:49,734-INFO-Selected file: 25. Obtendo o usuário logado.ts
 2023-10-22 16:58:49,734-INFO-Selected file: 26. Consultar catálogo ProductMinDTO.ts
 2023-10-22 16:58:49,735-INFO-Selected file: 27. ProductDTO com categorias.ts
 2023-10-22 16:58:49,735-INFO-Selected file: 28. OrderDTO, busca de pedido por id.ts
 2023-10-22 16:58:49,735-INFO-Selected file: 29. Salvando um pedido.ts
 2023-10-22 16:58:49,735-INFO-Selected file: 30. Acrescentando imgUrl em OrderItemDTO.ts
 2023-10-22 16:58:49,736-INFO-Selected file: 31. Controle de acesso programático self ou admin.ts
 2023-10-22 16:58:49,736-INFO-Selected file: 32. Endpoint para buscar categorias.ts
 2023-10-22 16:58:49,736-INFO-Selected file: 33. Ajustes nas validações de dados.ts
 2023-10-22 16:58:49,736-INFO-Selected file: 34. DESAFIO Projeto Spring Boot estruturado.ts
 2023-10-22 16:58:49,737-INFO-___Unselected: drive-download-20231022T191610Z-001.zip
 2023-10-22 16:58:49,737-INFO-___Unselected: drive-download-20231022T191637Z-001.zip
 2023-10-22 16:58:49,737-INFO-Selected file: 1. Visão geral do capítulo.ts
 2023-10-22 16:58:49,738-INFO-Selected file: 2. Aviso conteúdo opcional sobre implantação.ts
 2023-10-22 16:58:49,738-INFO-Selected file: 3. Sobre os serviços de implantação.ts
 2023-10-22 16:58:49,738-INFO-Selected file: 4. Preparando projeto DSList para o estudo de caso com Railway.ts
 2023-10-22 16:58:49,738-INFO-Selected file: 5. Perfis de projeto.ts
 2023-10-22 16:58:49,739-INFO-Selected file: 6. Preparando Postgresql e pgAdmin com Docker.ts
 2023-10-22 16:58:49,739-INFO-Selected file: 7. Perfis de projeto dev e prod.ts
 2023-10-22 16:58:49,739-INFO-Selected file: 8. Script SQL para criar base de dados e seed.ts
 2023-10-22 16:58:49,740-INFO-Selected file: 9. Homologação local com Postgresql.ts
 2023-10-22 16:58:49,740-INFO-Selected file: 10. Processo de deploy no Railway.ts
 2023-10-22 16:58:49,740-INFO-Selected file: 11. Teste de CI CD adicionando CORS.ts
 2023-10-22 16:58:49,740-INFO-Selected file: 12. Preparando projeto DSCommerce para o estudo de caso com Heroku.ts
 2023-10-22 16:58:49,741-INFO-Selected file: 13. Perfil dev de homologação local.ts
 2023-10-22 16:58:49,741-INFO-Selected file: 14. Script SQL de criação da base de dados.ts
 2023-10-22 16:58:49,741-INFO-Selected file: 15. Criando projeto e base de dados no Heroku.ts
 2023-10-22 16:58:49,741-INFO-Selected file: 16. Preparando o projeto para implantação no Heroku.ts
 2023-10-22 16:58:49,742-INFO-Selected file: 17. Implantando a aplicação.ts
 2023-10-22 16:58:49,742-INFO-Selected file: 18. Testando a aplicação no Heroku.ts
 2023-10-22 16:58:49,742-INFO-___Unselected: dslist-backend-main.zip
 2023-10-22 16:58:49,743-INFO-___Unselected: log-vidqa.txt
 2023-10-22 16:58:49,743-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\1. Boas-vindas e onboarding.ts
 2023-10-22 16:58:50,305-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\2. Material de apoio do capítulo.ts
 2023-10-22 16:58:50,364-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\1. Componentes de Injeção de Dependencia\3. Visão geral do Java Spring Essential.ts
